TALX,TALY,TALZ,BA,MNIX,MNIY,MNIZ
-64,-40,-6,Left-MedTempGyrus (21),-69,-39,-13
-62,-40,-6,Left-MedTempGyrus (21),-67,-39,-13
-60,-40,-6,Left-MedTempGyrus (21),-64,-39,-13
-58,-40,-6,Left-Fusiform (37),-62,-39,-13
-56,-40,-6,Left-Fusiform (37),-60,-39,-13
-54,-40,-6,Left-MedTempGyrus (21),-58,-39,-13
-52,-40,-6,Left-Fusiform (37),-56,-39,-13
-70,-38,-6,Outside defined BAs,-75,-37,-13
-68,-38,-6,Outside defined BAs,-73,-37,-13
-66,-38,-6,Left-MedTempGyrus (21),-71,-37,-13
-64,-38,-6,Left-MedTempGyrus (21),-69,-37,-13
-62,-38,-6,Left-MedTempGyrus (21),-67,-37,-13
-60,-38,-6,Left-MedTempGyrus (21),-65,-37,-13
-58,-38,-6,Left-MedTempGyrus (21),-62,-37,-13
-56,-38,-6,Left-MedTempGyrus (21),-60,-37,-13
-54,-38,-6,Left-MedTempGyrus (21),-58,-37,-13
-52,-38,-6,Left-MedTempGyrus (21),-56,-37,-13
-50,-38,-6,Left-MedTempGyrus (21),-54,-37,-13
-70,-36,-6,Outside defined BAs,-75,-35,-13
-68,-36,-6,Outside defined BAs,-73,-35,-13
-66,-36,-6,Left-MedTempGyrus (21),-71,-35,-12
-64,-36,-6,Left-MedTempGyrus (21),-70,-35,-12
-62,-36,-6,Left-MedTempGyrus (21),-67,-35,-12
-60,-36,-6,Left-MedTempGyrus (21),-65,-35,-12
-58,-36,-6,Left-MedTempGyrus (21),-62,-35,-12
-56,-36,-6,Left-MedTempGyrus (21),-60,-35,-12
-54,-36,-6,Left-MedTempGyrus (21),-58,-35,-12
-52,-36,-6,Left-MedTempGyrus (21),-56,-35,-12
-50,-36,-6,Left-MedTempGyrus (21),-54,-35,-12
-70,-34,-6,Outside defined BAs,-75,-33,-12
-68,-34,-6,Outside defined BAs,-73,-33,-12
-66,-34,-6,Outside defined BAs,-71,-33,-12
-64,-34,-6,Left-MedTempGyrus (21),-69,-33,-12
-62,-34,-6,Left-MedTempGyrus (21),-67,-33,-12
-60,-34,-6,Left-MedTempGyrus (21),-65,-33,-12
-58,-34,-6,Left-MedTempGyrus (21),-62,-33,-12
-56,-34,-6,Left-MedTempGyrus (21),-60,-33,-12
-54,-34,-6,Left-MedTempGyrus (21),-58,-33,-12
-52,-34,-6,Left-MedTempGyrus (21),-56,-33,-12
-50,-34,-6,Left-MedTempGyrus (21),-54,-33,-12
-70,-32,-6,Outside defined BAs,-75,-31,-12
-68,-32,-6,Outside defined BAs,-73,-31,-12
-66,-32,-6,Outside defined BAs,-71,-31,-12
-64,-32,-6,Outside defined BAs,-70,-31,-12
-62,-32,-6,Left-MedTempGyrus (21),-67,-31,-12
-60,-32,-6,Left-MedTempGyrus (21),-65,-31,-12
-58,-32,-6,Left-MedTempGyrus (21),-62,-31,-12
-56,-32,-6,Left-MedTempGyrus (21),-60,-31,-12
-54,-32,-6,Left-MedTempGyrus (21),-58,-31,-12
-52,-32,-6,Left-MedTempGyrus (21),-56,-31,-12
-50,-32,-6,Left-MedTempGyrus (21),-54,-31,-12
-70,-30,-6,Outside defined BAs,-75,-29,-12
-68,-30,-6,Outside defined BAs,-73,-29,-12
-66,-30,-6,Outside defined BAs,-71,-29,-12
-64,-30,-6,Left-MedTempGyrus (21),-69,-29,-12
-62,-30,-6,Left-MedTempGyrus (21),-67,-29,-12
-60,-30,-6,Left-MedTempGyrus (21),-64,-29,-12
-58,-30,-6,Left-MedTempGyrus (21),-62,-29,-12
-56,-30,-6,Left-MedTempGyrus (21),-60,-29,-12
-54,-30,-6,Left-MedTempGyrus (21),-58,-29,-12
-52,-30,-6,Left-MedTempGyrus (21),-56,-29,-12
-50,-30,-6,Left-MedTempGyrus (21),-54,-29,-12
-70,-28,-6,Outside defined BAs,-75,-27,-12
-68,-28,-6,Outside defined BAs,-73,-27,-12
-66,-28,-6,Outside defined BAs,-71,-27,-12
-64,-28,-6,Left-MedTempGyrus (21),-69,-27,-12
-62,-28,-6,Left-MedTempGyrus (21),-67,-27,-12
-60,-28,-6,Left-MedTempGyrus (21),-64,-27,-12
-58,-28,-6,Left-MedTempGyrus (21),-62,-27,-12
-56,-28,-6,Left-MedTempGyrus (21),-60,-27,-12
-54,-28,-6,Left-MedTempGyrus (21),-58,-27,-12
-52,-28,-6,Left-MedTempGyrus (21),-56,-27,-12
-50,-28,-6,Left-MedTempGyrus (21),-54,-27,-12
-70,-26,-6,Outside defined BAs,-75,-25,-12
-68,-26,-6,Outside defined BAs,-73,-25,-12
-66,-26,-6,Outside defined BAs,-71,-25,-12
-64,-26,-6,Left-MedTempGyrus (21),-69,-25,-12
-62,-26,-6,Left-MedTempGyrus (21),-66,-25,-12
-60,-26,-6,Left-MedTempGyrus (21),-64,-25,-12
-58,-26,-6,Left-MedTempGyrus (21),-62,-25,-12
-56,-26,-6,Left-MedTempGyrus (21),-60,-25,-12
-54,-26,-6,Left-MedTempGyrus (21),-58,-25,-12
-52,-26,-6,Left-MedTempGyrus (21),-56,-25,-12
-50,-26,-6,Left-MedTempGyrus (21),-54,-25,-12
-70,-24,-6,Outside defined BAs,-75,-23,-12
-68,-24,-6,Outside defined BAs,-73,-23,-12
-66,-24,-6,Outside defined BAs,-71,-23,-12
-64,-24,-6,Left-MedTempGyrus (21),-69,-23,-12
-62,-24,-6,Left-MedTempGyrus (21),-66,-23,-12
-60,-24,-6,Left-MedTempGyrus (21),-64,-23,-12
-58,-24,-6,Left-MedTempGyrus (21),-62,-23,-12
-56,-24,-6,Left-MedTempGyrus (21),-60,-23,-12
-54,-24,-6,Left-MedTempGyrus (21),-58,-23,-12
-52,-24,-6,Left-MedTempGyrus (21),-56,-23,-12
-50,-24,-6,Left-MedTempGyrus (21),-54,-23,-12
-70,-22,-6,Outside defined BAs,-75,-20,-12
-68,-22,-6,Outside defined BAs,-73,-20,-12
-66,-22,-6,Outside defined BAs,-71,-20,-12
-64,-22,-6,Left-MedTempGyrus (21),-68,-20,-12
-62,-22,-6,Left-MedTempGyrus (21),-66,-21,-12
-60,-22,-6,Left-MedTempGyrus (21),-64,-21,-12
-58,-22,-6,Left-MedTempGyrus (21),-62,-21,-12
-56,-22,-6,Left-MedTempGyrus (21),-60,-21,-12
-54,-22,-6,Left-MedTempGyrus (21),-58,-21,-13
-52,-22,-6,Left-MedTempGyrus (21),-56,-21,-12
-50,-22,-6,Left-MedTempGyrus (21),-54,-21,-12
-48,-22,-6,Left-MedTempGyrus (21),-52,-21,-12
-46,-22,-6,Left-MedTempGyrus (21),-49,-21,-12
-70,-20,-6,Outside defined BAs,-75,-18,-12
-68,-20,-6,Outside defined BAs,-73,-18,-12
-66,-20,-6,Outside defined BAs,-70,-18,-12
-64,-20,-6,Left-MedTempGyrus (21),-68,-18,-12
-62,-20,-6,Left-MedTempGyrus (21),-66,-18,-12
-60,-20,-6,Left-MedTempGyrus (21),-64,-18,-12
-58,-20,-6,Left-MedTempGyrus (21),-62,-18,-12
-56,-20,-6,Left-MedTempGyrus (21),-60,-18,-12
-54,-20,-6,Left-MedTempGyrus (21),-58,-18,-12
-52,-20,-6,Left-MedTempGyrus (21),-56,-18,-12
-50,-20,-6,Left-MedTempGyrus (21),-54,-19,-12
-48,-20,-6,Left-MedTempGyrus (21),-52,-19,-12
-46,-20,-6,Left-MedTempGyrus (21),-49,-19,-12
-44,-20,-6,Outside defined BAs,-47,-19,-12
-70,-18,-6,Outside defined BAs,-75,-16,-12
-68,-18,-6,Outside defined BAs,-72,-16,-12
-66,-18,-6,Left-MedTempGyrus (21),-70,-16,-12
-64,-18,-6,Left-MedTempGyrus (21),-68,-16,-12
-62,-18,-6,Left-MedTempGyrus (21),-66,-16,-12
-60,-18,-6,Left-MedTempGyrus (21),-64,-16,-12
-58,-18,-6,Left-MedTempGyrus (21),-62,-16,-12
-56,-18,-6,Left-MedTempGyrus (21),-60,-16,-12
-54,-18,-6,Left-MedTempGyrus (21),-58,-16,-12
-52,-18,-6,Left-MedTempGyrus (21),-56,-16,-12
-50,-18,-6,Left-MedTempGyrus (21),-54,-16,-12
-48,-18,-6,Left-MedTempGyrus (21),-51,-16,-12
-46,-18,-6,Left-MedTempGyrus (21),-49,-16,-12
-44,-18,-6,Left-SupTempGyrus (22),-47,-16,-12
-42,-18,-6,Outside defined BAs,-46,-16,-12
-70,-16,-6,Outside defined BAs,-74,-14,-12
-68,-16,-6,Outside defined BAs,-72,-14,-11
-66,-16,-6,Outside defined BAs,-70,-14,-11
-64,-16,-6,Left-MedTempGyrus (21),-68,-14,-11
-62,-16,-6,Left-MedTempGyrus (21),-66,-14,-11
-60,-16,-6,Left-MedTempGyrus (21),-64,-14,-11
-58,-16,-6,Left-MedTempGyrus (21),-62,-14,-11
-56,-16,-6,Left-MedTempGyrus (21),-60,-14,-11
-54,-16,-6,Left-MedTempGyrus (21),-58,-14,-12
-52,-16,-6,Left-MedTempGyrus (21),-56,-14,-12
-50,-16,-6,Left-MedTempGyrus (21),-53,-14,-12
-48,-16,-6,Left-SupTempGyrus (22),-51,-14,-12
-46,-16,-6,Left-SupTempGyrus (22),-49,-14,-12
-44,-16,-6,Left-SupTempGyrus (22),-47,-14,-12
-42,-16,-6,Outside defined BAs,-45,-14,-12
-40,-16,-6,Outside defined BAs,-42,-14,-12
-68,-14,-6,Outside defined BAs,-72,-12,-11
-66,-14,-6,Outside defined BAs,-70,-12,-11
-64,-14,-6,Left-MedTempGyrus (21),-68,-12,-11
-62,-14,-6,Left-MedTempGyrus (21),-66,-12,-11
-60,-14,-6,Left-MedTempGyrus (21),-64,-12,-11
-58,-14,-6,Left-MedTempGyrus (21),-63,-12,-11
-56,-14,-6,Left-MedTempGyrus (21),-60,-12,-11
-54,-14,-6,Left-MedTempGyrus (21),-58,-12,-11
-52,-14,-6,Left-MedTempGyrus (21),-55,-12,-11
-50,-14,-6,Left-SupTempGyrus (22),-53,-12,-11
-48,-14,-6,Left-SupTempGyrus (22),-51,-12,-11
-46,-14,-6,Left-SupTempGyrus (22),-49,-12,-12
-44,-14,-6,Left-SupTempGyrus (22),-47,-12,-12
-42,-14,-6,Left-SupTempGyrus (22),-45,-12,-12
-40,-14,-6,Outside defined BAs,-42,-12,-12
-68,-12,-6,Outside defined BAs,-72,-10,-11
-66,-12,-6,Outside defined BAs,-70,-10,-11
-64,-12,-6,Left-MedTempGyrus (21),-68,-10,-11
-62,-12,-6,Left-MedTempGyrus (21),-67,-10,-11
-60,-12,-6,Left-MedTempGyrus (21),-64,-10,-11
-58,-12,-6,Left-MedTempGyrus (21),-62,-10,-11
-56,-12,-6,Left-MedTempGyrus (21),-59,-10,-11
-54,-12,-6,Left-MedTempGyrus (21),-57,-10,-11
-52,-12,-6,Left-SupTempGyrus (22),-55,-10,-11
-50,-12,-6,Left-SupTempGyrus (22),-53,-10,-11
-48,-12,-6,Left-SupTempGyrus (22),-51,-10,-11
-46,-12,-6,Left-SupTempGyrus (22),-49,-10,-11
-44,-12,-6,Left-SupTempGyrus (22),-47,-10,-11
-42,-12,-6,Left-SupTempGyrus (22),-44,-10,-11
-40,-12,-6,Left-SupTempGyrus (22),-42,-10,-12
-68,-10,-6,Outside defined BAs,-72,-8,-11
-66,-10,-6,Outside defined BAs,-70,-8,-11
-64,-10,-6,Outside defined BAs,-68,-8,-11
-62,-10,-6,Left-MedTempGyrus (21),-66,-8,-11
-60,-10,-6,Left-MedTempGyrus (21),-63,-8,-11
-58,-10,-6,Left-MedTempGyrus (21),-61,-8,-11
-56,-10,-6,Left-SupTempGyrus (22),-59,-8,-11
-54,-10,-6,Left-SupTempGyrus (22),-57,-8,-11
-52,-10,-6,Left-SupTempGyrus (22),-55,-8,-11
-50,-10,-6,Left-SupTempGyrus (22),-53,-8,-11
-48,-10,-6,Left-SupTempGyrus (22),-51,-8,-11
-46,-10,-6,Left-SupTempGyrus (22),-49,-8,-11
-44,-10,-6,Left-SupTempGyrus (22),-47,-8,-11
-42,-10,-6,Left-SupTempGyrus (22),-44,-8,-11
-40,-10,-6,Left-SupTempGyrus (22),-42,-8,-11
-66,-8,-6,Outside defined BAs,-70,-6,-11
-64,-8,-6,Outside defined BAs,-67,-6,-11
-62,-8,-6,Left-MedTempGyrus (21),-65,-6,-11
-60,-8,-6,Left-MedTempGyrus (21),-63,-6,-11
-58,-8,-6,Left-SupTempGyrus (22),-61,-6,-11
-56,-8,-6,Left-SupTempGyrus (22),-59,-6,-11
-54,-8,-6,Left-SupTempGyrus (22),-57,-6,-11
-52,-8,-6,Left-SupTempGyrus (22),-55,-6,-11
-50,-8,-6,Left-SupTempGyrus (22),-53,-6,-11
-48,-8,-6,Left-SupTempGyrus (22),-51,-6,-11
-46,-8,-6,Left-SupTempGyrus (22),-49,-6,-11
-44,-8,-6,Left-SupTempGyrus (22),-47,-6,-11
-64,-6,-6,Outside defined BAs,-67,-3,-11
-62,-6,-6,Outside defined BAs,-65,-3,-11
-60,-6,-6,Outside defined BAs,-63,-3,-11
-58,-6,-6,Left-SupTempGyrus (22),-61,-3,-11
-56,-6,-6,Left-SupTempGyrus (22),-59,-3,-11
-54,-6,-6,Left-SupTempGyrus (22),-57,-3,-11
-52,-6,-6,Left-SupTempGyrus (22),-55,-3,-11
-50,-6,-6,Left-SupTempGyrus (22),-53,-3,-11
-48,-6,-6,Left-SupTempGyrus (22),-52,-4,-11
-46,-6,-6,Left-SupTempGyrus (22),-49,-4,-11
-64,-4,-6,Outside defined BAs,-67,-1,-11
-62,-4,-6,Outside defined BAs,-65,-1,-11
-60,-4,-6,Outside defined BAs,-63,-1,-11
-58,-4,-6,Outside defined BAs,-61,-1,-11
-56,-4,-6,Left-SupTempGyrus (22),-59,-1,-11
-54,-4,-6,Left-SupTempGyrus (22),-57,-1,-11
-52,-4,-6,Left-SupTempGyrus (22),-55,-1,-11
-50,-4,-6,Left-SupTempGyrus (22),-53,-1,-11
-48,-4,-6,Left-SupTempGyrus (22),-51,-1,-11
-46,-4,-6,Left-SupTempGyrus (22),-48,-1,-11
-62,-2,-6,Outside defined BAs,-65,1,-11
-60,-2,-6,Outside defined BAs,-63,1,-11
-58,-2,-6,Outside defined BAs,-61,1,-11
-56,-2,-6,Left-SupTempGyrus (22),-59,1,-11
-54,-2,-6,Left-SupTempGyrus (22),-57,1,-11
-52,-2,-6,Left-SupTempGyrus (22),-55,1,-11
-50,-2,-6,Left-SupTempGyrus (22),-53,1,-11
-48,-2,-6,Left-SupTempGyrus (22),-51,1,-11
-46,-2,-6,Left-SupTempGyrus (22),-48,1,-11
-62,0,-6,Outside defined BAs,-65,3,-11
-60,0,-6,Outside defined BAs,-63,3,-11
-58,0,-6,Outside defined BAs,-61,3,-11
-56,0,-6,Left-Temporalpole (38),-59,3,-11
-54,0,-6,Left-SupTempGyrus (22),-57,3,-11
-52,0,-6,Left-SupTempGyrus (22),-55,3,-11
-50,0,-6,Left-SupTempGyrus (22),-53,3,-11
-48,0,-6,Left-SupTempGyrus (22),-50,3,-11
-46,0,-6,Left-SupTempGyrus (22),-48,3,-11
-62,2,-6,Outside defined BAs,-65,6,-11
-60,2,-6,Outside defined BAs,-63,6,-11
-58,2,-6,Outside defined BAs,-61,6,-11
-56,2,-6,Left-Temporalpole (38),-59,6,-11
-54,2,-6,Left-Temporalpole (38),-57,6,-11
-52,2,-6,Left-SupTempGyrus (22),-55,6,-11
-50,2,-6,Left-SupTempGyrus (22),-52,6,-11
-48,2,-6,Left-SupTempGyrus (22),-50,6,-11
-60,4,-6,Outside defined BAs,-63,8,-11
-58,4,-6,Outside defined BAs,-61,8,-11
-56,4,-6,Left-Temporalpole (38),-59,8,-11
-54,4,-6,Left-Temporalpole (38),-56,8,-11
-52,4,-6,Left-SupTempGyrus (22),-54,8,-11
-50,4,-6,Left-SupTempGyrus (22),-52,8,-11
-48,4,-6,Left-SupTempGyrus (22),-50,8,-11
-54,6,-6,Left-Temporalpole (38),-56,10,-11
-52,6,-6,Left-Temporalpole (38),-54,10,-11
-50,6,-6,Left-SupTempGyrus (22),-52,10,-11
-48,6,-6,Left-Temporalpole (38),-50,10,-11
-56,-66,-4,Left-Fusiform (37),-58,-66,-11
-54,-66,-4,Left-Fusiform (37),-56,-66,-11
-52,-66,-4,Left-Fusiform (37),-54,-66,-11
-50,-66,-4,Left-Fusiform (37),-52,-66,-11
-58,-64,-4,Left-Fusiform (37),-60,-64,-11
-56,-64,-4,Left-Fusiform (37),-58,-64,-11
-54,-64,-4,Left-Fusiform (37),-56,-64,-11
-52,-64,-4,Left-Fusiform (37),-54,-64,-11
-50,-64,-4,Left-Fusiform (37),-52,-64,-11
-48,-64,-4,Left-Fusiform (37),-50,-64,-11
-46,-64,-4,Left-Fusiform (37),-48,-64,-11
-44,-64,-4,Left-Fusiform (37),-46,-64,-11
-42,-64,-4,Left-Fusiform (37),-44,-64,-11
-60,-62,-4,Left-Fusiform (37),-63,-62,-11
-58,-62,-4,Left-Fusiform (37),-61,-62,-11
-56,-62,-4,Left-Fusiform (37),-59,-62,-11
-54,-62,-4,Left-Fusiform (37),-57,-62,-11
-52,-62,-4,Left-Fusiform (37),-54,-62,-11
-50,-62,-4,Left-Fusiform (37),-52,-62,-11
-48,-62,-4,Left-Fusiform (37),-50,-62,-11
-46,-62,-4,Left-Fusiform (37),-48,-62,-11
-44,-62,-4,Left-Fusiform (37),-46,-62,-11
-42,-62,-4,Left-Fusiform (37),-44,-62,-11
-40,-62,-4,Left-Fusiform (37),-42,-62,-11
-62,-60,-4,Outside defined BAs,-65,-60,-11
-60,-60,-4,Left-Fusiform (37),-63,-60,-11
-58,-60,-4,Left-Fusiform (37),-61,-60,-11
-56,-60,-4,Left-Fusiform (37),-59,-60,-11
-54,-60,-4,Left-Fusiform (37),-57,-60,-11
-52,-60,-4,Left-Fusiform (37),-55,-60,-11
-50,-60,-4,Left-Fusiform (37),-53,-60,-11
-48,-60,-4,Left-Fusiform (37),-50,-60,-11
-46,-60,-4,Left-Fusiform (37),-48,-60,-11
-44,-60,-4,Left-Fusiform (37),-46,-60,-11
-42,-60,-4,Left-Fusiform (37),-44,-60,-11
-40,-60,-4,Left-Fusiform (37),-42,-60,-11
-64,-58,-4,Outside defined BAs,-67,-58,-11
-62,-58,-4,Outside defined BAs,-65,-58,-11
-60,-58,-4,Left-Fusiform (37),-63,-58,-11
-58,-58,-4,Left-Fusiform (37),-61,-58,-11
-56,-58,-4,Left-Fusiform (37),-59,-58,-11
-54,-58,-4,Left-Fusiform (37),-57,-58,-11
-52,-58,-4,Left-Fusiform (37),-55,-58,-11
-50,-58,-4,Left-Fusiform (37),-53,-58,-11
-48,-58,-4,Left-Fusiform (37),-51,-58,-11
-46,-58,-4,Left-Fusiform (37),-49,-58,-11
-44,-58,-4,Left-Fusiform (37),-46,-58,-11
-42,-58,-4,Left-Fusiform (37),-44,-58,-11
-40,-58,-4,Left-Fusiform (37),-42,-58,-11
-64,-56,-4,Outside defined BAs,-68,-56,-11
-62,-56,-4,Left-Fusiform (37),-65,-56,-11
-60,-56,-4,Left-Fusiform (37),-63,-56,-11
-58,-56,-4,Left-Fusiform (37),-61,-56,-11
-56,-56,-4,Left-Fusiform (37),-59,-56,-11
-54,-56,-4,Left-Fusiform (37),-57,-56,-11
-52,-56,-4,Left-Fusiform (37),-55,-56,-11
-50,-56,-4,Left-Fusiform (37),-53,-56,-11
-48,-56,-4,Left-Fusiform (37),-51,-56,-11
-46,-56,-4,Left-Fusiform (37),-49,-56,-11
-44,-56,-4,Left-Fusiform (37),-47,-56,-11
-42,-56,-4,Left-Fusiform (37),-44,-56,-11
-66,-54,-4,Outside defined BAs,-70,-54,-11
-64,-54,-4,Left-Fusiform (37),-68,-54,-11
-62,-54,-4,Left-Fusiform (37),-66,-54,-11
-60,-54,-4,Left-Fusiform (37),-64,-54,-11
-58,-54,-4,Left-Fusiform (37),-62,-54,-11
-56,-54,-4,Left-Fusiform (37),-59,-54,-11
-54,-54,-4,Left-Fusiform (37),-57,-54,-11
-52,-54,-4,Left-Fusiform (37),-55,-54,-11
-50,-54,-4,Left-Fusiform (37),-53,-54,-11
-48,-54,-4,Left-Fusiform (37),-51,-54,-11
-46,-54,-4,Left-Fusiform (37),-49,-54,-11
-44,-54,-4,Left-Fusiform (37),-47,-54,-11
-42,-54,-4,Left-Fusiform (37),-45,-54,-11
-68,-52,-4,Outside defined BAs,-72,-52,-11
-66,-52,-4,Outside defined BAs,-70,-52,-11
-64,-52,-4,Left-Fusiform (37),-68,-52,-11
-62,-52,-4,Left-Fusiform (37),-66,-52,-11
-60,-52,-4,Left-Fusiform (37),-64,-52,-11
-58,-52,-4,Left-Fusiform (37),-62,-52,-11
-56,-52,-4,Left-Fusiform (37),-60,-52,-11
-54,-52,-4,Left-Fusiform (37),-58,-52,-11
-52,-52,-4,Left-Fusiform (37),-56,-52,-11
-50,-52,-4,Left-Fusiform (37),-53,-52,-11
-48,-52,-4,Left-Fusiform (37),-51,-52,-11
-46,-52,-4,Left-Fusiform (37),-49,-52,-11
-44,-52,-4,Left-Fusiform (37),-47,-52,-11
-68,-50,-4,Outside defined BAs,-72,-50,-11
-66,-50,-4,Left-Fusiform (37),-70,-50,-11
-64,-50,-4,Left-Fusiform (37),-68,-50,-11
-62,-50,-4,Left-Fusiform (37),-66,-50,-11
-60,-50,-4,Left-Fusiform (37),-64,-50,-11
-58,-50,-4,Left-Fusiform (37),-62,-49,-11
-56,-50,-4,Left-Fusiform (37),-60,-49,-11
-54,-50,-4,Left-Fusiform (37),-58,-49,-11
-52,-50,-4,Left-Fusiform (37),-56,-49,-11
-50,-50,-4,Left-Fusiform (37),-54,-50,-11
-48,-50,-4,Left-Fusiform (37),-51,-50,-11
-46,-50,-4,Left-Fusiform (37),-49,-50,-11
-44,-50,-4,Left-Fusiform (37),-47,-50,-11
-70,-48,-4,Outside defined BAs,-75,-48,-11
-68,-48,-4,Outside defined BAs,-73,-48,-11
-66,-48,-4,Left-MedTempGyrus (21),-70,-47,-11
-64,-48,-4,Left-Fusiform (37),-68,-47,-11
-62,-48,-4,Left-Fusiform (37),-66,-47,-11
-60,-48,-4,Left-Fusiform (37),-64,-47,-11
-58,-48,-4,Left-Fusiform (37),-62,-47,-11
-56,-48,-4,Left-Fusiform (37),-60,-47,-11
-54,-48,-4,Left-Fusiform (37),-58,-47,-11
-52,-48,-4,Left-Fusiform (37),-56,-47,-12
-50,-48,-4,Left-Fusiform (37),-54,-47,-12
-48,-48,-4,Left-Fusiform (37),-52,-48,-11
-70,-46,-4,Outside defined BAs,-75,-45,-11
-68,-46,-4,Outside defined BAs,-73,-45,-11
-66,-46,-4,Outside defined BAs,-71,-46,-12
-64,-46,-4,Left-MedTempGyrus (21),-68,-45,-11
-62,-46,-4,Left-MedTempGyrus (21),-66,-45,-11
-60,-46,-4,Left-Fusiform (37),-64,-45,-11
-58,-46,-4,Left-Fusiform (37),-62,-45,-11
-56,-46,-4,Left-Fusiform (37),-60,-45,-11
-54,-46,-4,Left-Fusiform (37),-58,-45,-11
-52,-46,-4,Left-Fusiform (37),-56,-45,-11
-50,-46,-4,Left-Fusiform (37),-54,-45,-11
-70,-44,-4,Outside defined BAs,-75,-43,-11
-68,-44,-4,Outside defined BAs,-73,-43,-11
-66,-44,-4,Left-MedTempGyrus (21),-71,-43,-11
-64,-44,-4,Left-MedTempGyrus (21),-69,-43,-11
-62,-44,-4,Left-MedTempGyrus (21),-66,-43,-11
-60,-44,-4,Left-MedTempGyrus (21),-64,-43,-11
-58,-44,-4,Left-Fusiform (37),-62,-43,-11
-56,-44,-4,Left-Fusiform (37),-60,-43,-11
-54,-44,-4,Left-Fusiform (37),-58,-43,-11
-52,-44,-4,Left-Fusiform (37),-56,-43,-11
-50,-44,-4,Left-Fusiform (37),-54,-43,-11
-70,-42,-4,Outside defined BAs,-75,-41,-11
-68,-42,-4,Outside defined BAs,-73,-41,-11
-66,-42,-4,Left-MedTempGyrus (21),-71,-41,-11
-64,-42,-4,Left-MedTempGyrus (21),-69,-41,-11
-62,-42,-4,Left-MedTempGyrus (21),-66,-41,-11
-60,-42,-4,Left-MedTempGyrus (21),-64,-41,-11
-58,-42,-4,Left-MedTempGyrus (21),-62,-41,-11
-56,-42,-4,Left-Fusiform (37),-60,-41,-11
-54,-42,-4,Left-Fusiform (37),-58,-41,-11
-52,-42,-4,Left-Fusiform (37),-56,-41,-11
-50,-42,-4,Left-Fusiform (37),-54,-41,-10
-70,-40,-4,Outside defined BAs,-75,-39,-11
-68,-40,-4,Outside defined BAs,-73,-39,-11
-66,-40,-4,Left-MedTempGyrus (21),-71,-39,-11
-64,-40,-4,Left-MedTempGyrus (21),-69,-39,-10
-62,-40,-4,Left-MedTempGyrus (21),-67,-39,-10
-60,-40,-4,Left-MedTempGyrus (21),-64,-39,-10
-58,-40,-4,Left-MedTempGyrus (21),-62,-39,-10
-56,-40,-4,Left-MedTempGyrus (21),-60,-39,-10
-54,-40,-4,Left-MedTempGyrus (21),-58,-39,-10
-52,-40,-4,Left-MedTempGyrus (21),-56,-39,-10
-50,-40,-4,Left-MedTempGyrus (21),-55,-39,-10
-70,-38,-4,Outside defined BAs,-75,-37,-11
-68,-38,-4,Outside defined BAs,-73,-37,-10
-66,-38,-4,Left-MedTempGyrus (21),-71,-37,-10
-64,-38,-4,Left-MedTempGyrus (21),-69,-37,-10
-62,-38,-4,Left-MedTempGyrus (21),-67,-37,-10
-60,-38,-4,Left-MedTempGyrus (21),-64,-37,-10
-58,-38,-4,Left-MedTempGyrus (21),-62,-37,-10
-56,-38,-4,Left-MedTempGyrus (21),-60,-37,-10
-54,-38,-4,Left-MedTempGyrus (21),-58,-37,-10
-52,-38,-4,Left-MedTempGyrus (21),-56,-37,-10
-50,-38,-4,Left-MedTempGyrus (21),-54,-37,-10
-70,-36,-4,Outside defined BAs,-75,-35,-10
-68,-36,-4,Outside defined BAs,-73,-35,-10
-66,-36,-4,Outside defined BAs,-72,-35,-10
-64,-36,-4,Left-MedTempGyrus (21),-69,-35,-10
-62,-36,-4,Left-MedTempGyrus (21),-67,-35,-10
-60,-36,-4,Left-MedTempGyrus (21),-64,-35,-10
-58,-36,-4,Left-MedTempGyrus (21),-62,-35,-10
-56,-36,-4,Left-MedTempGyrus (21),-60,-35,-10
-54,-36,-4,Left-MedTempGyrus (21),-58,-35,-10
-52,-36,-4,Left-MedTempGyrus (21),-56,-35,-10
-50,-36,-4,Left-MedTempGyrus (21),-54,-35,-10
-70,-34,-4,Outside defined BAs,-75,-33,-10
-68,-34,-4,Outside defined BAs,-73,-33,-10
-66,-34,-4,Outside defined BAs,-71,-33,-10
-64,-34,-4,Left-MedTempGyrus (21),-69,-33,-10
-62,-34,-4,Left-MedTempGyrus (21),-67,-33,-10
-60,-34,-4,Left-MedTempGyrus (21),-64,-33,-10
-58,-34,-4,Left-MedTempGyrus (21),-62,-33,-10
-56,-34,-4,Left-MedTempGyrus (21),-60,-33,-10
-54,-34,-4,Left-MedTempGyrus (21),-58,-33,-10
-52,-34,-4,Left-MedTempGyrus (21),-56,-33,-10
-50,-34,-4,Left-MedTempGyrus (21),-54,-33,-10
-70,-32,-4,Outside defined BAs,-75,-31,-10
-68,-32,-4,Outside defined BAs,-73,-31,-10
-66,-32,-4,Outside defined BAs,-71,-31,-10
-64,-32,-4,Left-MedTempGyrus (21),-69,-31,-10
-62,-32,-4,Left-MedTempGyrus (21),-67,-31,-10
-60,-32,-4,Left-MedTempGyrus (21),-64,-31,-10
-58,-32,-4,Left-MedTempGyrus (21),-62,-31,-10
-56,-32,-4,Left-MedTempGyrus (21),-60,-31,-10
-54,-32,-4,Left-MedTempGyrus (21),-58,-31,-10
